gene_symbol,entrez_id,probe_name
ZNF143,7702,A_24_P206736
ZNF143,7702,A_23_P203564
PCGF2,7703,CUST_7267_PI416261804
PCGF2,7703,A_23_P348323
TRIM25,7706,A_24_P936767
TRIM25,7706,A_23_P15326
ZNF148,7707,A_32_P131050
ZNF148,7707,A_23_P139408
ZBTB17,7709,CUST_11697_PI416261804
ZBTB17,7709,A_23_P654
ZNF157,7712,CUST_10288_PI416261804
ZNF157,7712,A_23_P84910
VEZF1,7716,A_23_P206981
VEZF1,7716,A_24_P924591
VEZF1,7716,A_23_P404064
ZNF165,7718,CUST_12659_PI416261804
ZNF165,7718,A_23_P93269
TRIM26,7726,A_24_P67574
TRIM26,7726,A_24_P377394
TRIM26,7726,A_23_P214587
TRIM26,7726,A_24_P898583
ZNF174,7727,A_23_P49327
ZNF175,7728,CUST_16985_PI416261804
ZNF175,7728,A_23_P332374
ZNF177,7730,A_24_P168398
ZNF177,7730,A_23_P164706
RNF112,7732,CUST_5861_PI416261804
RNF112,7732,A_23_P107116
ZNF180,7733,CUST_10875_PI416261804
ZNF180,7733,A_23_P89921
RNF113A,7737,CUST_8589_PI416261804
RNF113A,7737,A_23_P258071
ZNF184,7738,CUST_10644_PI416261804
ZNF184,7738,A_23_P156620
ZNF185,7739,CUST_10189_PI416261804
ZNF185,7739,A_23_P11025
ZKSCAN8,7745,CUST_10231_PI416261804
ZKSCAN8,7745,A_23_P214529
ZSCAN9,7746,CUST_866_PI416261804
ZSCAN9,7746,A_23_P122464
ZNF202,7753,CUST_15030_PI416261804
ZNF202,7753,A_23_P127652
ZNF205,7755,CUST_2207_PI416261804
ZNF208,7757,A_23_P165239
ZNF214,7761,CUST_1302_PI416261804
ZNF214,7761,A_23_P127840
ZNF215,7762,A_24_P318002
ZNF215,7762,A_23_P53057
ZNF217,7764,CUST_9144_PI416261804
ZNF217,7764,A_23_P210608
ZNF223,7766,A_23_P108129
ZNF223,7766,A_24_P99838
ZNF224,7767,CUST_1997_PI416261804
ZNF224,7767,A_24_P36285
ZNF225,7768,CUST_1270_PI416261804
ZNF225,7768,A_23_P164674
ZNF226,7769,A_23_P428068
ZNF226,7769,CUST_11941_PI416261804
ZNF227,7770,CUST_2166_PI416261804
ZNF227,7770,A_23_P371011
ZNF230,7773,CUST_12509_PI416261804
ZNF230,7773,A_24_P370096
ZNF232,7775,CUST_1403_PI416261804
ZNF232,7775,A_23_P4294
ZNF236,7776,A_24_P110719
ZNF236,7776,A_23_P55601
SLC30A1,7779,CUST_10896_PI416261804
SLC30A1,7779,A_23_P23815
SLC30A2,7780,A_24_P156748
SLC30A2,7780,A_23_P319083
SLC30A3,7781,CUST_6788_PI416261804
SLC30A3,7781,A_23_P302568
SLC30A4,7782,A_32_P21255
SLC30A4,7782,A_23_P117679
ZP2,7783,CUST_9226_PI416261804
ZP2,7783,A_23_P89132
MAP3K12,7786,CUST_9462_PI416261804
MAP3K12,7786,A_23_P105409
DNALI1,7802,CUST_2251_PI416261804
DNALI1,7802,A_23_P160377
PTP4A1,7803,CUST_3096_PI416261804
PTP4A1,7803,A_24_P252043
PTP4A1,7803,A_32_P134451
PTP4A1,7803,A_23_P81770
PTP4A1,7803,A_24_P294832
LRP8,7804,A_23_P34325
LRP8,7804,A_23_P200222
LAPTM5,7805,A_24_P114124
LAPTM5,7805,A_32_P105273
LAPTM5,7805,A_23_P86283
BSND,7809,CUST_9784_PI416261804
BSND,7809,A_23_P23029
CSDE1,7812,A_23_P74595
CSDE1,7812,A_32_P120120
CSDE1,7812,A_24_P51485
DAP3,7818,CUST_14617_PI416261804
DAP3,7818,A_23_P63067
NPHS2,7827,CUST_16770_PI416261804
NPHS2,7827,A_23_P35055
BTG2,7832,A_23_P62901
ALMS1,7840,A_23_P312179
ALMS1,7840,A_23_P312174
ALMS1,7840,CUST_19_PI417507815
RNF103,7844,CUST_10392_PI416261804
RNF103,7844,A_23_P56709
TUBA1A,7846,A_23_P139547
CXCR4,7852,CUST_16995_PI416261804
CXCR4,7852,A_23_P102000
CXCR4,7852,CUST_16990_PI416261804
FZD5,7855,A_23_P108437
FZD5,7855,A_24_P148503
FZD5,7855,A_23_P397999
SCG2,7857,CUST_13086_PI416261804
SCG2,7857,A_24_P88696
IFRD2,7866,CUST_6638_PI416261804
IFRD2,7866,A_23_P92132
MAPKAPK3,7867,CUST_15633_PI416261804
MAPKAPK3,7867,A_23_P314584
ANXA9,8416,CUST_5271_PI416261804
ANXA9,8416,A_23_P103617
STX7,8417,CUST_14618_PI416261804
STX7,8417,CUST_613_PI416408490
STX7,8417,A_23_P303260
BFSP2,8419,CUST_8941_PI416261804
BFSP2,8419,A_23_P159316
BBOX1,8424,CUST_13989_PI416261804
BBOX1,8424,A_23_P127495
ZNF282,8427,A_23_P311358
ZNF282,8427,A_24_P936975
NR0B2,8431,CUST_11522_PI416261804
NR0B2,8431,A_23_P160800
UTF1,8433,CUST_10032_PI416261804
UTF1,8433,A_23_P33141
RECK,8434,CUST_14342_PI416261804
RECK,8434,A_23_P83028
SOAT2,8435,CUST_7807_PI416261804
SOAT2,8435,A_23_P25475
CAVIN2,8436,CUST_15401_PI416261804
CAVIN2,8436,A_23_P72668
RASAL1,8437,CUST_10975_PI416261804
RASAL1,8437,A_23_P139600
GNPAT,8443,CUST_7863_PI416261804
GNPAT,8443,A_23_P85777
DYRK3,8444,A_24_P345209
DYRK3,8444,A_23_P12282
DUSP11,8446,CUST_13221_PI416261804
DUSP11,8446,A_23_P376759
DOC2A,8448,A_23_P152330
DOC2A,8448,A_23_P385267
DHX16,8449,CUST_11649_PI416261804
DHX16,8449,A_23_P168062
CUL3,8452,A_24_P140030
CUL3,8452,A_23_P209288
CUL2,8453,CUST_11760_PI416261804
CUL2,8453,A_24_P252794
CUL1,8454,A_24_P303589
CUL1,8454,A_23_P59657
FOXN1,8456,CUST_742_PI416261804
FOXN1,8456,A_23_P118693
TTF2,8458,CUST_4748_PI416261804
TTF2,8458,A_23_P97161
TPST1,8460,CUST_16201_PI416261804
KLF11,8462,A_23_P319512
KLF11,8462,A_23_P44505
TEAD2,8463,CUST_1984_PI416261804
TEAD2,8463,A_23_P119344
SUPT3H,8464,CUST_12795_PI416261804
SUPT3H,8464,CUST_13603_PI416261804
SUPT3H,8464,A_24_P827
SMARCA5,8467,CUST_6479_PI416261804
SMARCA5,8467,A_23_P256716
IRS4,8471,CUST_11880_PI416261804
IRS4,8471,A_23_P85039
CDC42BPA,8476,A_24_P944299
CDC42BPA,8476,A_23_P256190
CDC42BPA,8476,A_23_P51394
CDC42BPA,8476,A_24_P205458
GPR65,8477,CUST_14959_PI416261804
GPR65,8477,A_23_P14564
HIRIP3,8479,CUST_13062_PI416261804
RAE1,8480,CUST_5962_PI416261804
RAE1,8480,CUST_5961_PI416261804
RAE1,8480,A_23_P346206
OFD1,8481,A_23_P254226
OFD1,8481,A_24_P134653
SEMA7A,8482,CUST_13038_PI416261804
SEMA7A,8482,A_23_P106389
CILP,8483,CUST_5959_PI416261804
GALR3,8484,A_23_P256663
GALR3,8484,CUST_9856_PI416261804
RGS5,8490,A_23_P51518
RGS5,8490,A_23_P46045
MAP4K3,8491,A_23_P154130
MAP4K3,8491,A_24_P285522
PRSS12,8492,A_24_P230869
PRSS12,8492,A_23_P121637
PPM1D,8493,CUST_9867_PI416261804
PPM1D,8493,A_32_P150030
PPFIBP1,8496,A_23_P47867
PPFIBP1,8496,A_23_P373724
PPFIBP1,8496,A_24_P811704
PPFIA2,8499,CUST_788_PI416261804
PPFIA2,8499,A_23_P402936
PPFIA1,8500,A_23_P75516
PPFIA1,8500,A_23_P75509
SLC43A1,8501,CUST_4871_PI416261804
SLC43A1,8501,A_23_P52939
PEX3,8504,CUST_13370_PI416261804
PEX3,8504,A_23_P259328
PARG,8505,CUST_3500_PI416261804
USO1,8615,A_23_P29855
NPFF,8620,A_24_P347185
NPFF,8620,A_23_P204079
CDK13,8621,A_24_P178493
CDK13,8621,A_23_P215296
ASMTL,8623,A_23_P159544
ASMTL,8623,A_23_P159539
JRK,8629,A_24_P230156
JRK,8629,CUST_207_PI416379584
JRK,8629,CUST_358_PI416408490
JRK,8629,A_23_P334635
JRK,8629,A_23_P334630
HSD17B6,8630,CUST_8691_PI416261804
HSD17B6,8630,A_23_P25030
UNC5C,8633,A_24_P42624
UNC5C,8633,A_23_P69617
RNASET2,8635,A_24_P289471
RNASET2,8635,A_24_P360269
SSNA1,8636,A_23_P159476
SSNA1,8636,A_24_P303915
OASL,8638,CUST_10219_PI416261804
AOC3,8639,CUST_10541_PI416261804
AOC3,8639,A_23_P426305
DCHS1,8642,CUST_2180_PI416261804
DCHS1,8642,A_23_P98645
PTCH2,8643,CUST_14787_PI416261804
PTCH2,8643,A_23_P355311
AKR1C3,8644,CUST_15152_PI416261804
AKR1C3,8644,A_23_P138541
CHRD,8646,A_24_P117725
CHRD,8646,A_23_P502047
ABCB11,8647,CUST_16249_PI416261804
ABCB11,8647,A_23_P39703
SOCS1,8651,A_24_P48014
SOCS1,8651,A_23_P420196
DYNLL1,8655,A_24_P124672
DYNLL1,8655,A_32_P191354
DYNLL1,8655,A_23_P65031
TNKS,8658,A_23_P20927
TNKS,8658,A_32_P144596
TNKS,8658,A_23_P323252
IRS2,8660,A_24_P154037
IRS2,8660,A_23_P53838
IRS2,8660,A_24_P207003
EIF3A,8661,A_23_P86550
EIF3A,8661,A_32_P141276
EIF3B,8662,A_32_P10589
EIF3B,8662,A_23_P157072
EIF3B,8662,A_32_P107033
EIF3D,8664,A_32_P223422
EIF3D,8664,A_23_P91702
EIF3D,8664,A_23_P91699
EIF3F,8665,A_23_P142776
EIF3F,8665,CUST_3786_PI416261804
EIF3F,8665,A_24_P395042
EIF3G,8666,CUST_1089_PI416261804
EIF3G,8666,A_23_P38887
EIF3H,8667,A_24_P488649
EIF3H,8667,A_32_P29395
EIF3H,8667,A_23_P9061
EIF3J,8669,CUST_4958_PI416261804
EIF3J,8669,A_23_P54297
EIF4G3,8672,A_24_P383850
EIF4G3,8672,A_23_P126241
VAMP8,8673,A_32_P49686
VAMP8,8673,A_23_P28434
STX16,8675,A_24_P36457
STX16,8675,A_24_P936122
STX11,8676,A_32_P166272
STX11,8676,A_23_P156788
STX10,8677,CUST_2344_PI416261804
STX10,8677,A_23_P28090
STX10,8677,CUST_608_PI416408490
BECN1,8678,A_24_P313597
BECN1,8678,A_23_P89410
BECN1,8678,A_23_P433071
PEA15,8682,A_24_P410952
PEA15,8682,A_24_P250964
SRSF9,8683,A_24_P390070
MARCO,8685,CUST_14053_PI416261804
MARCO,8685,A_23_P101992
KRT38,8687,A_23_P100991
KRT38,8687,A_23_P100990
KRT37,8688,CUST_1539_PI416261804
KRT37,8688,A_23_P118854
KRT36,8689,CUST_1701_PI416261804
KRT36,8689,A_23_P55400
JRKL,8690,CUST_9736_PI416261804
JRKL,8690,A_23_P202737
GALNT4,8693,A_23_P413576
GALNT4,8693,A_24_P942370
DGAT1,8694,CUST_3350_PI416261804
DGAT1,8694,A_23_P112162
CDC23,8697,CUST_5579_PI416261804
CDC23,8697,A_23_P133629
S1PR4,8698,CUST_6934_PI416261804
S1PR4,8698,A_23_P119502
DNAH11,8701,A_32_P224253
DNAH11,8701,A_23_P93866
DNAH11,8701,A_24_P274795
DNAH11,8701,A_32_P19806
B4GALT3,8703,CUST_11898_PI416261804
B4GALT3,8703,A_23_P103919
B3GALT4,8705,A_23_P111171
B3GALT4,8705,A_23_P422071
B3GALT2,8707,A_23_P499
B3GALT2,8707,A_23_P493
B3GALT1,8708,CUST_6265_PI416261804
B3GALT1,8708,A_23_P108564
TNK1,8711,CUST_8091_PI416261804
TNK1,8711,A_23_P107064
PAGE1,8712,CUST_10589_PI416261804
PAGE1,8712,A_24_P314337
ABCC3,8714,CUST_15573_PI416261804
ABCC3,8714,A_23_P207507
NOL4,8715,A_32_P126733
ZNF12,7559,A_23_P31335
ZNF12,7559,A_24_P337774
ZNF14,7561,CUST_9789_PI416261804
ZNF14,7561,A_23_P101811
CDC45,8318,A_23_P57379
EOMES,8320,CUST_8862_PI416261804
EOMES,8320,A_24_P97374
NOL4,8715,A_23_P416766
TRADD,8717,CUST_15683_PI416261804
TRADD,8717,A_23_P54649
MBTPS1,8720,A_24_P378368
MBTPS1,8720,A_23_P14948
MBTPS1,8720,A_23_P14946
CTSF,8722,CUST_7995_PI416261804
CTSF,8722,A_23_P24433
SNX4,8723,CUST_4712_PI416261804
SNX4,8723,A_23_P72568
SNX3,8724,A_24_P277807
SNX3,8724,A_23_P42498
CTNNAL1,8727,CUST_6743_PI416261804
CTNNAL1,8727,A_23_P157795
GBF1,8729,CUST_12730_PI416261804
GBF1,8729,A_23_P161237
RNMT,8731,A_23_P55515
RNMT,8731,A_24_P48408
RNGTT,8732,CUST_13276_PI416261804
RNGTT,8732,A_23_P325075
GPAA1,8733,CUST_5586_PI416261804
GPAA1,8733,A_23_P147383
MYH13,8735,CUST_14027_PI416261804
MYH13,8735,A_23_P89334
MYOM1,8736,A_24_P938101
RIPK1,8737,CUST_16284_PI416261804
RIPK1,8737,A_23_P370005
CRADD,8738,A_32_P29806
HRK,8739,A_24_P52882
HRK,8739,A_23_P25194
TNFSF13,8741,CUST_6903_PI416261804
TNFSF12,8742,CUST_15767_PI416261804
TNFSF12,8742,A_24_P245298
TNFSF10,8743,A_32_P126023
TNFSF10,8743,A_23_P121253
TNFSF9,8744,A_24_P5856
TNFSF9,8744,A_23_P67224
ADAM23,8745,CUST_11718_PI416261804
ADAM23,8745,A_23_P351667
ADAM21,8747,CUST_2243_PI416261804
ADAM21,8747,A_23_P367420
ADAM21,8747,CUST_467_PI417507815
ADAM20,8748,CUST_1617_PI416261804
ADAM20,8748,A_23_P48698
ADAM18,8749,CUST_645_PI416261804
ADAM18,8749,A_23_P72527
ADAM9,8754,A_23_P72643
ADAM9,8754,A_32_P80678
ADAM9,8754,A_32_P5168
ADAM7,8756,CUST_1640_PI416261804
ADAM7,8756,A_23_P94296
CDS2,8760,A_23_P154698
CDS2,8760,A_24_P271363
TNFRSF14,8764,CUST_16775_PI416261804
TNFRSF14,8764,A_23_P126908
RAB11A,8766,A_24_P124957
RAB11A,8766,A_23_P77145
RIPK2,8767,A_23_P252106
RIPK2,8767,A_24_P124032
FADD,8772,A_24_P278637
FADD,8772,A_23_P86917
NAPG,8774,A_24_P185314
NAPG,8774,A_24_P919668
NAPG,8774,A_23_P141770
NAPG,8774,A_23_P141764
NAPA,8775,CUST_1214_PI416261804
NAPA,8775,A_23_P55990
MTMR1,8776,A_24_P290874
MTMR1,8776,A_23_P73530
MPDZ,8777,A_23_P396328
MPDZ,8777,A_23_P71598
SIGLEC5,8778,CUST_10335_PI416261804
SIGLEC5,8778,A_24_P48539
RIOK3,8780,A_23_P55584
RIOK3,8780,A_23_P55578
RIOK3,8780,A_32_P32338
TNFRSF18,8784,CUST_12939_PI416261804
TNFRSF18,8784,A_24_P411121
DLK1,8788,A_24_P236251
DLK1,8788,A_32_P196837
FBP2,8789,CUST_8045_PI416261804
FBP2,8789,A_23_P94472
FPGT,8790,CUST_7825_PI416261804
FPGT,8790,A_23_P200030
TNFRSF11A,8792,A_23_P390518
TNFRSF10D,8793,CUST_15528_PI416261804
TNFRSF10D,8793,A_23_P95417
TNFRSF10C,8794,CUST_12986_PI416261804
TNFRSF10C,8794,A_23_P256724
TNFRSF10A,8797,CUST_15757_PI416261804
TNFRSF10A,8797,A_23_P255653
DYRK4,8798,CUST_8054_PI416261804
DYRK4,8798,A_23_P87902
WASL,8976,CUST_15227_PI416261804
PLOD3,8985,CUST_9309_PI416261804
PLOD3,8985,A_23_P168788
STBD1,8987,CUST_6203_PI416261804
STBD1,8987,A_23_P254079
HSPB3,8988,CUST_1994_PI416261804
HSPB3,8988,A_23_P92730
TRPA1,8989,A_23_P94255
TRPA1,8989,A_24_P235338
SELENBP1,8991,A_23_P74619
SELENBP1,8991,A_23_P86021
ATP6V0E1,8992,A_23_P213840
PGLYRP1,8993,A_23_P208747
PGLYRP1,8993,A_32_P163368
LIMD1,8994,CUST_9942_PI416261804
LIMD1,8994,CUST_2814_PI416261804
LIMD1,8994,A_23_P434965
TNFSF18,8995,CUST_10015_PI416261804
TNFSF18,8995,A_23_P115444
NOL3,8996,CUST_11699_PI416261804
NOL3,8996,A_23_P206371
KALRN,8997,A_24_P328524
CDKL2,8999,CUST_7824_PI416261804
CDKL2,8999,A_23_P259270
F2RL3,9002,CUST_12051_PI416261804
F2RL3,9002,A_23_P208422
TAF1C,9013,A_24_P247055
TAF1C,9013,A_23_P163546
TAF1B,9014,CUST_6952_PI416261804
TAF1B,9014,A_23_P165891
TAF1A,9015,CUST_13924_PI416261804
SLC25A14,9016,CUST_4760_PI416261804
SLC25A14,9016,A_23_P135966
MPZL1,9019,A_23_P11874
MPZL1,9019,A_24_P242391
MPZL1,9019,CUST_3185_PI416261804
MPZL1,9019,A_24_P345123
MPZL1,9019,A_32_P166235
MPZL1,9019,A_23_P476
MPZL1,9019,A_32_P142088
MAP3K14,9020,CUST_13014_PI416261804
MAP3K14,9020,A_23_P207319
SOCS3,9021,A_23_P351069
SOCS3,9021,A_23_P207058
CLIC3,9022,CUST_1637_PI416261804
CLIC3,9022,A_23_P254654
CH25H,9023,CUST_8168_PI416261804
CH25H,9023,A_23_P86470
BRSK2,9024,A_32_P328725
BRSK2,9024,A_24_P326708
RNF8,9025,A_23_P70384
HIP1R,9026,A_24_P229164
HIP1R,9026,A_23_P398294
NAT8,9027,CUST_11798_PI416261804
NAT8,9027,A_23_P154379
RHBDL1,9028,CUST_16566_PI416261804
RHBDL1,9028,A_23_P26468
TM4SF5,9032,CUST_14022_PI416261804
TM4SF5,9032,A_23_P27107
PKD2L1,9033,CUST_1825_PI416261804
PKD2L1,9033,A_23_P12554
CCRL2,9034,A_23_P69310
CCRL2,9034,A_24_P97405
SEMA5A,9037,A_24_P912799
SEMA5A,9037,A_32_P72541
SEMA5A,9037,A_23_P213415
TAAR5,9038,CUST_10820_PI416261804
TAAR5,9038,A_23_P255968
UBE2M,9040,CUST_10391_PI416261804
UBE2M,9040,A_23_P141847
BTAF1,9044,CUST_4792_PI416261804
BTAF1,9044,A_23_P408675
DOK2,9046,CUST_14786_PI416261804
DOK2,9046,A_23_P134851
AIP,9049,A_23_P75380
AIP,9049,A_24_P38865
PSTPIP2,9050,A_23_P208119
PSTPIP2,9050,A_24_P322353
PSTPIP2,9050,A_32_P222250
PSTPIP1,9051,CUST_9386_PI416261804
PSTPIP1,9051,A_23_P48997
GPRC5A,9052,A_23_P36831
GPRC5A,9052,A_23_P36825
MAP7,9053,CUST_7592_PI416261804
MAP7,9053,A_32_P190416
MAP7,9053,A_24_P98021
NFS1,9054,CUST_9303_PI416261804
NFS1,9054,A_23_P102842
PAPSS1,9061,CUST_15216_PI416261804
PAPSS1,9061,A_23_P144465
PIAS2,9063,A_23_P130316
MAP3K6,9064,A_32_P223017
MAP3K6,9064,A_24_P145653
SYT7,9066,CUST_1631_PI416261804
SYT7,9066,A_23_P161935
ANGPTL1,9068,A_23_P126706
ANGPTL1,9068,A_24_P199484
CLDN12,9069,A_23_P412515
CLDN12,9069,A_23_P157268
CLDN8,9073,CUST_11526_PI416261804
CLDN8,9073,A_23_P427014
CLDN2,9075,CUST_15049_PI416261804
CLDN2,9075,A_23_P394947
CLDN1,9076,A_24_P165949
CLDN1,9076,A_23_P57784
DIRAS3,9077,CUST_13644_PI416261804
DIRAS3,9077,A_23_P149121
CLDN9,9080,A_23_P351138
CLDN9,9080,A_23_P54809
XKRY,9082,CUST_222_PI416261804
XKRY,9082,A_23_P34183
BPY2,9083,CUST_5373_PI416261804
BPY2,9083,A_23_P45598
VCY,9084,A_23_P11390
VCY,9084,CUST_256_PI416261804
PARG,8505,A_23_P97810
CNTNAP1,8506,CUST_16152_PI416261804
CNTNAP1,8506,A_23_P411113
ENC1,8507,CUST_248_PI416408490
ENC1,8507,A_23_P213424
ENC1,8507,A_24_P69095
NIPSNAP1,8508,A_24_P237278
NIPSNAP1,8508,A_23_P120860
NDST2,8509,A_24_P85365
NDST2,8509,A_23_P52373
LIPF,8513,CUST_14543_PI416261804
LIPF,8513,A_23_P47019
KCNAB2,8514,CUST_365_PI416408490
KCNAB2,8514,A_24_P151
KCNAB2,8514,A_23_P501232
ITGA10,8515,CUST_2029_PI416261804
ITGA10,8515,A_23_P138289
ITGA8,8516,CUST_5678_PI416261804
ITGA8,8516,A_23_P46781
IKBKG,8517,CUST_14737_PI416261804
ELP1,8518,CUST_13245_PI416261804
ELP1,8518,A_23_P169189
IFITM1,8519,CUST_9073_PI416261804
IFITM1,8519,A_23_P72737
GCM1,8521,A_23_P133728
GCM1,8521,A_32_P98732
GAS7,8522,A_24_P395610
GAS7,8522,A_24_P82466
DGKE,8526,A_32_P540991
DGKE,8526,A_23_P141163
DGKD,8527,CUST_8404_PI416261804
DGKD,8527,A_23_P210253
DDO,8528,CUST_7704_PI416261804
CYP4F2,8529,A_23_P50710
CYP4F2,8529,A_24_P168494
CYP4F2,8529,A_24_P168495
CST7,8530,CUST_4729_PI416261804
CST7,8530,A_23_P68601
COPS3,8533,CUST_8721_PI416261804
COPS3,8533,A_23_P89199
CHST1,8534,CUST_15542_PI416261804
CHST1,8534,A_23_P98205
CBX4,8535,CUST_10559_PI416261804
CBX4,8535,A_23_P89621
CAMK1,8536,CUST_9918_PI416261804
CAMK1,8536,A_23_P121215
BCAS1,8537,CUST_5881_PI416261804
BCAS1,8537,A_23_P17420
BARX2,8538,CUST_2126_PI416261804
BARX2,8538,A_23_P13083
AGPS,8540,A_24_P902100
AGPS,8540,A_32_P216507
AGPS,8540,A_32_P27706
AGPS,8540,A_23_P368645
PPFIA3,8541,CUST_7365_PI416261804
PPFIA3,8541,A_23_P320553
LMO4,8543,CUST_14273_PI416261804
LMO4,8543,A_23_P380181
AP3B1,8546,CUST_14396_PI416261804
AP3B1,8546,A_23_P136635
BLZF1,8548,CUST_9999_PI416261804
BLZF1,8548,A_24_P119259
LGR5,8549,CUST_13231_PI416261804
LGR5,8549,CUST_430_PI416408490
LGR5,8549,A_23_P98974
BHLHE40,8553,CUST_97_PI417507815
BHLHE40,8553,A_24_P268676
PIAS1,8554,A_23_P163353
PIAS1,8554,A_23_P163347
CDC14A,8556,A_23_P424472
TCAP,8557,CUST_14285_PI416261804
TCAP,8557,A_23_P107051
PRPF18,8559,CUST_6655_PI416261804
PRPF18,8559,A_23_P127195
DEGS1,8560,A_23_P126186
DENR,8562,A_23_P162256
DENR,8562,A_24_P347198
KMO,8564,A_24_P77082
KMO,8564,A_23_P74391
KMO,8564,CUST_31_PI416408490
KMO,8564,A_24_P387926
KMO,8564,A_23_P200838
YARS,8565,CUST_7869_PI416261804
YARS,8565,A_23_P379550
PDXK,8566,A_24_P318967
PDXK,8566,A_32_P84119
PDXK,8566,A_24_P160088
PDXK,8566,A_32_P165993
PDXK,8566,A_23_P68730
RRP1,8568,A_23_P80136
RRP1,8568,A_23_P80129
KHSRP,8570,A_24_P134235
KHSRP,8570,A_23_P16157
PDLIM4,8572,A_23_P144796
PDLIM4,8572,CUST_14379_PI416261804
AKR7A2,8574,CUST_7519_PI416261804
AKR7A2,8574,A_23_P115356
TMEFF1,8577,CUST_7541_PI416261804
TMEFF1,8577,A_24_P274987
LY6D,8581,CUST_9166_PI416261804
LY6D,8581,A_23_P134764
OR6A2,8590,CUST_1951_PI416261804
OR6A2,8590,A_23_P64448
RGS20,8601,CUST_9140_PI416261804
RGS20,8601,CUST_9143_PI416261804
RGS20,8601,A_23_P73097
FAM193A,8603,A_24_P126465
FAM193A,8603,A_24_P131785
FAM193A,8603,A_23_P121506
SLC25A12,8604,A_24_P405313
SLC25A12,8604,A_23_P142714
RUVBL1,8607,A_32_P30693
RUVBL1,8607,A_24_P148811
RDH16,8608,CUST_8679_PI416261804
RDH16,8608,A_23_P36484
KLF7,8609,CUST_14740_PI416261804
KLF7,8609,A_23_P67980
PLPP2,8612,CUST_7649_PI416261804
PLPP2,8612,A_23_P108294
PLPP3,8613,CUST_7841_PI416261804
PLPP3,8613,A_23_P201808
STC2,8614,A_23_P416395
STC2,8614,A_23_P110686
CDY1,9085,CUST_8527_PI416261804
CDY1,9085,A_32_P401091
CDY1,9085,CUST_8528_PI416261804
EIF1AY,9086,A_23_P148629
EIF1AY,9086,A_24_P237511
TMSB4Y,9087,A_23_P171388
TMSB4Y,9087,CUST_4408_PI416261804
PIGQ,9091,CUST_7748_PI416261804
PIGQ,9091,A_23_P502609
SART1,9092,CUST_9980_PI416261804
SART1,9092,A_23_P86884
DNAJA3,9093,CUST_6899_PI416261804
TBX19,9095,A_23_P412962
TBX19,9095,A_23_P137705
USP6,9098,A_24_P238040
USP6,9098,A_24_P170454
USP6,9098,A_23_P207666
USP10,9100,A_32_P26330
USP10,9100,CUST_665_PI416408490
USP10,9100,A_23_P100196
MTMR6,9107,A_23_P25515
MTMR6,9107,A_24_P419211
MTMR4,9110,A_23_P206998
MTMR4,9110,A_24_P382119
NMI,9111,CUST_13080_PI416261804
NMI,9111,A_23_P154235
MTA1,9112,A_24_P241370
MTA1,9112,A_24_P241373
MTA1,9112,A_23_P9513
LATS1,9113,CUST_9088_PI416261804
LATS1,9113,A_23_P366230
ATP6V0D1,9114,CUST_11939_PI416261804
ATP6V0D1,9114,A_23_P54636
SEC22C,9117,A_24_P205874
INA,9118,CUST_11460_PI416261804
INA,9118,A_23_P35444
KRT75,9119,CUST_16841_PI416261804
KRT75,9119,A_23_P64854
SLC16A6,9120,A_23_P152791
SLC16A5,9121,A_23_P159125
SLC16A5,9121,CUST_4607_PI416261804
SLC16A5,9121,CUST_1941_PI416261804
SLC16A4,9122,A_23_P97339
PDLIM1,9124,A_23_P149992
CNOT9,9125,CUST_50_PI416383280
CNOT9,9125,A_23_P318039
SMC3,9126,A_23_P138631
SMC3,9126,A_32_P38228
P2RX6,9127,CUST_48_PI416383280
P2RX6,9127,CUST_1320_PI416573500
P2RX6,9127,CUST_1362_PI416379584
PRPF4,9128,CUST_9336_PI416261804
PRPF4,9128,A_23_P60537
PRPF3,9129,CUST_9269_PI416261804
SYNGR3,9143,CUST_624_PI416408490
SYNGR3,9143,A_23_P88909
SYNGR1,9145,A_23_P348063
HGS,9146,A_24_P125993
HGS,9146,A_23_P61230
HGS,9146,A_23_P72627
NEMF,9147,A_24_P6808
NEMF,9147,A_23_P140328
NEURL1,9148,A_23_P322562
DYRK1B,9149,CUST_11049_PI416261804
DYRK1B,9149,A_23_P90296
SLC28A2,9153,CUST_14789_PI416261804
SLC28A2,9153,A_23_P48816
SLC28A1,9154,CUST_15275_PI416261804
SLC28A1,9154,A_23_P14667
PCSK7,9159,A_23_P64214
PCSK7,9159,A_23_P203095
PCSK7,9159,A_32_P66974
DGKI,9162,CUST_9944_PI416261804
DGKI,9162,A_23_P169909
COX7A2L,9167,A_24_P88800
COX7A2L,9167,A_23_P210348
VAPB,9217,CUST_10364_PI416261804
VAPB,9217,A_23_P91293
MTA2,9219,CUST_10479_PI416261804
MTA2,9219,A_23_P203420
TIAF1,9220,CUST_906_PI416261804
NOLC1,9221,A_23_P202143
NOLC1,9221,A_32_P160348
NOLC1,9221,A_23_P138465
NOLC1,9221,A_23_P314151
MAGI1,9223,CUST_9004_PI416261804
MAGI1,9223,A_24_P75220
MAGI1,9223,A_23_P73297
LRAT,9227,A_24_P260325
LRAT,9227,A_23_P167182
LRAT,9227,A_32_P113066
DLGAP2,9228,CUST_9664_PI416261804
DLGAP2,9228,A_23_P392317
RAB11B,9230,CUST_13034_PI416261804
RAB11B,9230,A_23_P67748
PTTG1,9232,CUST_14755_PI416261804
